metric,category,count,amount,section,dtype,map_kind,geo_level,geo_name,year,quarter,registeredUsers,appOpens,brand,brand_count,brand_pct,name,level,period,geo,section_type
users_summary,,,,aggregated,user,,country,india,2020,3,241169683.0,5739326491.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,61383234.0,0.2545230115014083,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,48012276.0,0.19908089359639786,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,43182078.0,0.179052679685282,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,29530065.0,0.122445178982136,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,13737667.0,0.05696266143037556,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,6523683.0,0.02705017860806327,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,5363550.0,0.02223973566362402,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,4565437.0,0.01893039350223801,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,4382412.0,0.018171487997519158,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,3679349.0,0.015256266684233275,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,20809932.0,0.08628751234872253,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,264271293.0,7461623162.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,66711711.0,0.2524364649776773,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,52578970.0,0.19895831061756677,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,48210115.0,0.18242660582888207,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,32684041.0,0.12367609296103152,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,15590747.0,0.05899523487025131,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,7052763.0,0.026687586532525877,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,5650618.0,0.02138188350257173,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,4915828.0,0.01860144529583847,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,4621214.0,0.017486628787940276,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,3880170.0,0.01468252550609044,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,22375116.0,0.08466722111962421,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,28368.0,193586.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,6803.0,0.23981246474901297,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,5880.0,0.20727580372250423,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,5335.0,0.1880640157924422,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,2557.0,0.09013677382966723,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,1511.0,0.05326424139875917,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,1184.0,0.04173716864072194,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,891.0,0.03140862944162436,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,735.0,0.02590947546531303,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,715.0,0.025204455724760294,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,500.0,0.017625493513818386,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,2257.0,0.0795614777213762,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,32710.0,305072.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,7805.0,0.2386120452461021,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,7122.0,0.21773158055640476,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,6030.0,0.1843472944053806,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,2976.0,0.09098135126872516,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,1761.0,0.053836747172118615,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,1271.0,0.03885661877101804,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,1005.0,0.030724549067563438,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,792.0,0.024212778966676857,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,779.0,0.023815346988688476,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,552.0,0.01687557321919902,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,2617.0,0.0800061143381229,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,41335.0,515565.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,9794.0,0.2369420587879521,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,9556.0,0.23118422644248215,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,7572.0,0.18318616184831257,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,3730.0,0.09023829684286924,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,2285.0,0.05528002903108745,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,1440.0,0.03483730494738115,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,1213.0,0.029345590903592598,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,907.0,0.021942663602274103,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,870.0,0.021047538405709446,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,606.0,0.014660699165356235,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,3362.0,0.08133543002298295,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,52396.0,887208.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,12398.0,0.23662111611573403,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,12275.0,0.23427360867241775,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,9938.0,0.18967096724940835,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,4723.0,0.0901404687380716,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,2996.0,0.05717993739980151,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,1638.0,0.031261928391480266,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,1472.0,0.028093747614321703,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,1032.0,0.019696160012214674,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,973.0,0.018570119856477593,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,708.0,0.01351248186884495,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,4243.0,0.08097946408122758,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,13022060.0,486513773.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,3307542.0,0.25399529721104036,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,2622762.0,0.20140914724705614,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,2165012.0,0.16625725883615955,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,1387060.0,0.10651617332434346,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,960418.0,0.0737531542628432,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,411062.0,0.0315665877748989,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,348324.0,0.026748763252511507,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,329329.0,0.02529008467170325,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,298911.0,0.022954202330506848,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,227154.0,0.017443783856010493,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,964486.0,0.07406554723292628,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,14319675.0,494341698.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,3635594.0,0.25388802469329785,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,2888149.0,0.2016909601649479,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,2409399.0,0.16825793881495216,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,1535129.0,0.1072041788657913,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,1072165.0,0.07487355683700922,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,445380.0,0.031102661198665473,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,379220.0,0.026482444608554315,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,348938.0,0.024367731809555735,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,309208.0,0.0215932274999258,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,243288.0,0.01698977106673161,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,1053205.0,0.07354950444056865,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,15692405.0,696300382.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,3978789.0,0.25354870716120315,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,3154020.0,0.2009902242517957,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,2687996.0,0.17129280056180043,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,1695723.0,0.10806010933314555,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,1207622.0,0.07695582671999607,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,477313.0,0.03041681628787939,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,408520.0,0.026032975824929323,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,370327.0,0.023599123270142467,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,322028.0,0.020521264904901446,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,260912.0,0.01662664199655821,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,1129155.0,0.07195550968764826,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,17076565.0,869078538.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,4325662.0,0.2533098430509883,,,2020Q4,country:india,aggregated/user
